cen_x,cen_y,xmin,ymin,xmax,ymax
1259,285,1247.2731,272.54456,1271.7534,297.48868
946,282,930.4259,271.46402,963.3859,294.1203
1175,286,1153.1993,277.78754,1198.7083,294.76288
1243,372,1215.9133,345.96686,1271.8062,398.08234
1126,277,1109.3815,267.42767,1143.5444,287.67032
1856,769,1818.4672,716.9079,1893.8983,823.00964
800,293,781.8108,280.75214,818.42883,305.81662
1166,364,1157.1857,347.204,1175.2714,382.30542
1022,280,1013.8341,271.17313,1031.796,290.5519
592,428,544.6966,372.11288,640.3129,484.52298
996,654,937.5399,605.3288,1055.3896,703.8194
312,828,229.21152,758.55286,396.60303,899.3459
1408,918,1295.0125,829.1334,1522.077,1008.8384
1500,601,1432.1387,556.1717,1569.2803,646.7897
1431,484,1384.2633,454.59326,1478.0449,514.24225
915,465,877.06323,408.42746,953.9447,523.0376
339,298,303.92416,276.00366,374.66733,320.52408
1732,462,1684.7721,430.00638,1779.834,494.23508
1553,399,1520.7305,377.76883,1586.4667,421.11734
1281,392,1249.6577,366.89288,1313.4486,418.21484
1592,290,1565.6622,270.8182,1618.5822,310.5815
1894,546,1869.0317,515.97314,1919.6925,577.8752
1174,328,1154.791,310.46304,1193.8085,346.48575
888,386,864.22266,365.79617,912.2314,408.00275
912,308,896.7942,296.1509,929.1639,320.2859
1388,352,1365.454,337.10284,1412.104,367.87643
975,323,957.1244,302.62637,993.2483,345.31384
1829,345,1770.5059,294.60126,1889.4237,395.55536
889,373,865.33575,339.14233,913.0968,407.17645
1165,282,1153.9347,273.18546,1176.3955,291.95303
943,287,928.8502,276.75507,958.9128,298.74475
1830,345,1770.9088,295.15372,1889.4669,396.00098
1261,291,1241.9517,279.52078,1280.6198,303.56534
871,277,856.70105,265.8188,885.4296,288.28143
1281,392,1250.3147,366.7475,1313.0312,417.97012
1509,483,1398.565,393.18323,1619.6017,572.94885
1194,621,1138.4584,574.4166,1250.5281,668.55237
192,348,125.90827,293.38522,260.0492,403.85016
1312,470,1267.4662,436.16534,1357.5739,504.04407
1628,669,1556.5935,613.91205,1701.1128,724.5214
1848,501,1793.9384,462.71375,1903.0419,540.01825
1687,456,1642.9221,426.41455,1732.326,486.71478
1030,460,997.13446,433.30685,1064.28,487.42786
584,444,547.6721,417.34927,620.4811,472.42178
881,379,859.4701,358.72275,903.9776,400.4859
1246,378,1218.3982,355.93494,1274.1079,401.3367
979,370,955.145,350.13257,1003.3207,390.5912
1041,752,971.11035,694.7023,1111.2333,810.3209
1878,382,1836.9434,356.7884,1919.9099,409.0952
1741,341,1703.2379,313.3579,1780.4536,370.61514
1159,378,1136.9071,362.19357,1181.5779,395.26672
761,293,739.96936,270.53195,782.3445,316.85498
1180,338,1158.9722,324.1234,1201.4174,353.68753
908,313,891.7288,299.2343,925.33307,327.03204
1575,278,1549.2532,262.97116,1602.637,293.28967
1041,752,971.2408,694.37067,1111.2745,810.34717
954,275,939.6151,260.7648,969.1327,290.1662
1113,346,1096.6266,333.3854,1130.7717,359.5647
983,299,967.7834,285.86725,998.35126,313.25214
1151,308,1134.9039,297.54648,1167.6234,319.70377
1179,281,1163.3479,269.48676,1195.9403,292.86722
1660,308,1627.2778,288.99503,1694.3944,328.38028
1112,295,1096.4158,283.11417,1128.5342,307.67142
760,293,739.66785,270.71747,781.9703,316.8513
1842,832,1760.9645,739.3954,1923.4795,925.2358
1523,998,1399.7888,918.6322,1646.8677,1078.112
131,435,78.502075,398.70276,184.23155,472.8851
1007,427,976.9477,401.1809,1038.4058,454.26712
932,455,903.5078,428.8744,961.2404,481.90744
887,378,863.4747,358.61743,911.78235,397.8548
1580,407,1549.9131,379.87848,1611.3693,434.9381
892,331,876.0431,319.17154,909.4043,342.8796
974,317,956.2862,300.7491,992.03253,334.6041
936,287,920.72736,274.48532,952.1773,300.32306
1185,279,1171.0471,269.1755,1200.5956,289.1153
1010,284,996.4982,274.71707,1024.672,294.21738
984,273,972.0765,261.09726,997.3242,286.3129
1271,293,1257.0289,276.97507,1286.3564,310.28375
994,283,981.0959,274.72626,1008.8942,292.31866
974,317,956.2862,300.7491,992.03253,334.6041
591,444,556.8766,418.1109,626.9725,471.51553
1139,590,1088.4265,549.37805,1190.5417,632.2492
908,446,876.18176,419.64835,941.3521,473.32907
1013,413,986.66046,389.98636,1039.775,436.0414
1151,365,1125.3875,345.824,1176.7164,384.9091
970,348,950.837,332.89413,990.4953,364.81787
930,281,907.7133,255.09955,953.24146,308.742
766,300,748.1196,288.4499,784.10187,312.8549
1446,238,1423.4174,225.91245,1470.2802,251.5831
881,337,862.6077,322.22333,900.1641,351.88596
826,283,807.89453,271.80972,844.4815,295.6732
1170,326,1153.7476,311.16608,1187.2384,342.76184
1120,336,1106.2848,321.87027,1134.619,351.248
1014,280,998.07367,268.01404,1031.048,293.93527
1904,399,1884.5552,377.53058,1923.9764,420.74237
1098,306,1083.2368,292.55127,1113.6616,319.80133
934,366,923.618,347.67294,945.45496,384.92316
1015,275,999.2079,259.07236,1031.886,292.03555
1904,407,1883.5726,376.56113,1924.536,438.5581
1170,326,1153.7476,311.16608,1187.2384,342.76184
826,283,807.89453,271.80972,844.4815,295.6732
1014,280,998.07367,268.01404,1031.048,293.93527
596,455,562.2884,428.83743,630.00073,481.6726
968,639,911.8753,592.5622,1025.1436,687.1359
992,401,963.5389,380.4788,1020.8183,422.35602
908,438,877.9347,411.30215,938.81976,465.93723
1863,507,1809.499,470.58383,1918.4342,545.0157
1551,400,1518.1078,380.68884,1585.0723,421.25784
883,362,862.6685,343.7028,903.3442,380.51804
1183,380,1156.1052,359.94214,1211.6982,401.48807
1203,738,1182.0371,700.87146,1224.2654,776.794
1360,340,1341.0466,325.9966,1379.1442,355.04532
971,331,952.6423,317.6594,990.32074,345.0441
917,310,900.70886,298.2768,933.99084,323.06683
1161,611,1144.6425,587.8196,1178.5101,634.3527
1278,274,1247.5774,244.12202,1309.5548,304.203
865,278,849.43634,267.3989,881.2209,289.3192
975,325,955.48016,308.81503,994.956,342.74072
806,286,790.9165,272.24738,822.0884,300.6862
1171,274,1158.1598,265.01437,1184.2434,283.97372
1184,380,1156.3727,359.76508,1211.9209,400.86124
1201,716,1179.2479,679.1659,1223.736,753.71796
806,286,790.9165,272.24738,822.0884,300.6862
1001,286,987.73724,275.738,1015.4845,298.23532
1863,507,1809.5387,470.37607,1918.0443,545.0647
991,313,972.71466,300.94638,1009.4435,325.3991
1278,275,1247.7433,247.3426,1310.1298,304.41995
1242,265,1231.1364,256.15176,1254.2196,274.9633
939,290,925.6192,277.105,952.6464,304.15714
1277,281,1247.907,257.4332,1306.286,304.70795
939,290,925.6192,277.105,952.6464,304.15714
1684,715,1601.0524,642.2593,1767.3458,787.9662
1295,463,1254.7343,433.13828,1335.9183,494.23645
588,439,553.31555,412.7795,622.69867,465.3113
1111,538,1061.7482,503.16638,1160.3057,574.8163
992,409,964.41327,387.2484,1019.7936,430.82825
1281,397,1248.5054,373.05832,1313.7488,421.9135
884,413,858.06824,388.65143,911.5113,437.96875
662,375,634.36,352.69513,690.543,397.35123
1458,373,1426.6292,349.50565,1490.5596,396.53708
1014,674,944.5106,603.9198,1083.9039,744.6987
1117,306,1101.1631,291.42987,1133.0055,320.60385
1782,710,1750.6108,662.5412,1814.8644,758.77344
1014,674,944.36975,604.04254,1084.4531,744.55817
1158,286,1137.8542,265.99734,1178.7683,306.88193
898,357,877.4443,340.31512,919.1274,374.36652
976,308,959.9642,295.5577,993.0657,321.52444
1117,299,1100.7068,279.3466,1135.0403,320.01566
945,289,929.278,279.37878,962.5781,298.68896
900,340,878.7628,323.66183,922.0449,357.0872
1191,269,1173.6937,253.99521,1209.6971,284.8213
662,375,634.36,352.69513,690.543,397.35123
1217,1030,1114.7937,981.9794,1320.9556,1078.4258
1477,590,1413.3197,545.87164,1541.4958,635.50635
266,367,223.85294,334.08762,309.0105,399.9405
1501,392,1470.2341,373.00293,1533.5734,412.2919
1021,458,986.5547,431.42715,1056.6006,485.82446
1242,433,1206.151,407.64926,1278.9473,459.01376
1110,337,1092.2443,319.43573,1128.1382,355.8571
1203,354,1178.6918,333.18283,1227.6299,376.08777
950,335,929.79724,319.2364,970.8528,350.95483
764,302,745.9976,290.43393,782.2546,315.32825
1353,402,1272.876,331.62286,1435.0714,473.8394
503,239,481.88193,223.43423,524.5048,256.08118
1353,402,1272.4756,331.6134,1435.3143,473.4306
1302,313,1281.1443,296.4793,1324.1824,329.6771
832,283,813.6207,271.56177,850.59546,295.71567
411,254,375.45447,225.59691,446.97934,282.87387
1150,309,1132.9235,296.14825,1167.9128,323.6752
926,298,909.4525,284.54047,943.7205,311.8003
1391,350,1364.358,332.9748,1418.7806,367.96304
411,254,375.63983,226.28676,447.17368,283.09488
1358,215,1343.6503,206.62358,1372.504,223.67482
989,288,971.7042,271.9593,1007.142,304.10672
990,283,970.41284,265.38684,1011.2471,301.57568
989,288,971.7042,271.9593,1007.142,304.10672
993,275,971.2746,259.9906,1015.38715,291.25
927,299,910.65137,285.8494,943.71924,312.91605
436,695,369.44608,643.3004,503.40594,748.249
1839,696,1757.8921,639.83203,1921.7458,753.72375
1775,480,1725.2788,450.8744,1826.3812,511.1025
640,379,602.5631,333.05743,678.02673,426.63086
915,487,879.0451,456.82138,951.8263,517.2849
1169,962,1067.7751,870.1664,1270.7766,1054.0111
1520,391,1488.787,371.2877,1552.2438,411.48788
893,397,866.8856,368.98456,919.5133,426.4233
977,360,954.0957,340.0887,1001.13873,381.31927
1244,381,1214.7831,357.37573,1274.2933,406.59604
1415,364,1388.7798,347.7775,1441.4562,380.79147
888,331,868.1884,314.58124,908.0376,348.48007
1632,425,1590.9277,399.70428,1674.4065,450.45013
1417,549,1361.4845,507.74057,1473.1831,592.02106
1514,516,1458.1956,470.65826,1570.2947,562.63965
1886,352,1852.1908,286.49234,1920.9453,417.59915
1901,901,1880.4666,846.91547,1923.369,956.0935
1416,549,1360.508,507.03116,1472.3506,592.64307
1160,315,1144.9076,303.89935,1175.5442,327.27512
1375,348,1355.9132,332.62424,1395.2363,364.6034
1454,921,1338.5743,821.1033,1569.5492,1020.96136
910,301,892.11237,288.64575,928.1602,315.14694
1453,921,1338.6204,821.42816,1569.0548,1020.9046
1453,921,1338.1489,821.1344,1569.5985,1021.30554
1099,299,1080.9364,286.33038,1117.4037,313.29135
1306,326,1288.888,309.34723,1324.0422,342.84927
1514,516,1458.2582,470.71152,1570.3091,562.6342
1101,296,1082.51,280.0876,1120.214,312.06332
979,276,962.37665,265.7439,996.3579,286.9376
1024,265,1011.58,254.30835,1037.0883,277.00537
937,283,921.4372,264.40182,953.7438,301.72308
937,283,921.5339,264.80704,953.03424,302.6119
1204,270,1187.7227,257.55496,1221.711,283.08658
1106,290,1088.4928,277.7536,1123.7324,303.6395
1062,265,1049.2822,255.15114,1076.1842,276.17578
1236,262,1223.5591,251.89172,1249.5499,273.08838
348,327,331.54425,311.98117,366.2284,342.68817
1169,961,1067.9153,870.3004,1270.5952,1053.481
374,757,300.8166,698.36914,447.35876,816.1999
506,547,459.08557,511.70264,554.19794,582.73816
912,472,876.16406,440.5246,948.62976,503.71527
625,403,595.2454,381.0687,655.5573,426.24228
1362,503,1314.4297,470.95502,1410.1024,535.91943
889,385,864.8397,364.95706,914.3915,405.59146
1009,418,980.95667,393.16748,1038.4243,444.4652
1261,736,1180.1941,666.0914,1342.1066,806.42535
990,376,964.72253,357.1524,1016.1016,396.43573
684,347,660.7586,330.30515,707.29816,365.269
1531,392,1496.5615,366.88303,1566.7234,418.5545
1540,534,1480.889,485.94507,1599.4661,582.23267
1539,534,1480.6252,485.87512,1599.1381,582.9343
968,314,952.6931,301.3992,985.09314,328.07248
1129,360,1106.4816,347.7926,1152.3173,372.52386
1216,368,1190.0623,348.661,1242.488,387.60355
1353,337,1335.052,323.4645,1371.1854,352.10007
899,324,879.3368,310.1918,919.161,338.29297
1104,323,1083.8402,301.75293,1124.5612,345.2756
1155,303,1139.5305,289.48242,1171.203,317.37338
901,319,879.9593,302.2546,922.1493,336.7925
1021,282,1008.43713,270.808,1035.3159,294.78992
1531,392,1496.5786,366.2129,1566.7656,418.69022
1261,736,1180.5153,666.5844,1342.3547,806.20074
933,293,917.4825,280.98642,949.72595,306.6331
1103,323,1083.4028,301.8978,1124.5835,345.5407
968,314,952.6931,301.3992,985.09314,328.07248
1811,798,1703.253,713.1548,1919.2386,883.377
610,362,551.5877,288.67773,669.9857,435.37424
385,735,314.77658,679.30975,456.68155,792.2358
546,485,502.97287,449.6702,590.57074,522.20905
1144,577,1092.9866,536.8685,1195.5419,617.5808
1086,797,1011.3834,733.6739,1162.0834,861.58386
1579,545,1522.2289,508.78723,1636.1107,582.8939
1328,433,1291.611,408.8311,1365.707,458.7233
964,338,943.92395,322.2941,984.243,355.58917
284,318,249.32217,294.05356,320.62225,343.89853
1116,344,1098.1985,328.99835,1135.1588,360.7748
962,565,913.30206,516.6073,1011.1766,613.8773
1686,686,1659.4386,654.4247,1713.8849,718.2128
776,301,759.08923,289.6819,793.419,312.706
1479,250,1455.0543,233.94467,1503.9106,266.1575
845,282,828.96704,270.52307,862.09,294.15942
938,288,920.91077,276.5729,955.9901,300.44278
887,370,859.5545,336.07962,916.2737,405.42896
1017,272,1000.9405,256.40546,1034.4948,288.16385
962,281,950.1121,271.5679,975.13794,291.46945
1019,276,1004.50757,262.28833,1034.3246,290.88086
887,370,859.56793,336.57587,916.3354,404.8117
1280,309,1266.2913,301.64755,1295.6964,317.3358
887,370,859.6133,336.43176,916.0498,405.22656
1376,347,1341.1912,323.0964,1411.2021,370.9525
945,268,925.6071,255.91714,965.74,281.77066
1361,339,1342.145,323.19507,1380.7793,356.57614
1389,356,1368.5688,342.83923,1410.0006,371.02475
1194,279,1181.8333,270.62607,1207.9998,288.37408
962,565,913.1944,516.5818,1011.3939,613.99536
939,281,921.63226,263.89673,957.4399,298.71692
1260,290,1245.656,279.5203,1276.2579,301.1084
1063,257,1049.589,249.14482,1078.1204,265.68524
1201,660,1132.948,609.58563,1270.7715,712.28424
651,377,623.6949,357.00287,679.0211,397.68942
1000,646,943.7,598.321,1056.8076,695.2884
1202,352,1178.7612,334.72647,1226.514,370.55185
1800,355,1759.4791,331.01804,1840.8784,379.23956
920,379,895.99896,358.91327,945.7004,399.43546
1115,340,1096.6035,323.611,1133.6997,357.4942
902,315,883.4979,299.80777,920.50995,330.288
1179,1038,1074.1353,998.34467,1285.1742,1079.5054
1156,309,1141.3737,296.04092,1171.7573,323.02725
938,289,919.7101,276.06415,958.2472,303.38068
902,434,872.68665,397.69495,933.05286,471.79697
1588,275,1561.9384,256.18842,1615.3215,294.5921
970,266,954.25946,247.744,987.01404,286.233
1413,226,1393.0062,215.98103,1433.1914,237.96893
1030,280,1016.73865,267.82498,1044.0248,294.0548
902,434,873.06976,397.8968,931.32135,471.48474
938,289,919.7101,276.06415,958.2472,303.38068
1588,275,1561.9061,256.5754,1615.2267,295.18448
1371,207,1353.9596,197.22809,1389.7546,217.60144
1315,212,1302.7302,205.93948,1327.5947,218.69177
1271,280,1257.4916,270.11472,1286.2018,290.0501
1000,647,943.9116,598.80585,1056.4127,695.356
347,830,267.41077,761.5711,427.88248,898.8403
1644,596,1578.6302,552.19775,1709.6866,640.2203
1575,414,1540.2499,391.91205,1611.4857,437.91956
1135,886,1039.3542,795.16113,1231.096,978.0698
422,584,357.0706,518.884,487.3488,651.0871
1852,489,1785.4249,406.22134,1919.1826,572.9589
1418,365,1389.9906,346.7496,1447.7488,384.7931
1361,510,1309.0974,475.42526,1413.3885,545.621
1857,354,1796.786,288.64078,1919.0481,419.50012
1298,316,1281.0662,304.3682,1316.8369,329.45404
1155,293,1138.7927,279.98886,1172.9375,306.8005
914,458,881.0068,423.72754,947.5859,494.04132
1016,282,1001.41486,270.92276,1031.3738,293.84167
972,282,958.03674,272.09348,987.56726,292.09833
1262,289,1247.388,274.61377,1277.8416,303.5418
913,459,880.5832,424.05743,947.02435,494.26456
1162,259,1149.3422,247.22435,1176.3556,271.53036
1049,763,976.8375,701.812,1122.1156,825.9659
1398,873,1294.6213,802.367,1502.3606,945.549
918,462,884.01306,435.37698,952.5931,489.81705
293,310,255.9243,286.30362,330.99844,334.76852
1525,521,1471.7256,481.2264,1579.7775,561.8118
1460,376,1430.0741,358.20184,1490.5442,395.16132
1032,446,996.6585,420.50534,1068.344,472.37857
808,291,788.07416,280.1824,829.88586,301.90356
1209,354,1184.2186,332.87967,1235.1846,376.12158
1886,390,1851.6309,364.73376,1921.9734,416.43094
999,285,984.94867,272.66672,1013.6737,297.51898
1642,292,1619.4879,273.63184,1664.8727,311.721
1297,301,1269.6803,275.7597,1324.9355,326.3741
1699,320,1658.5817,294.91183,1739.4213,346.80075
1523,253,1491.7634,230.95984,1556.0652,276.9768
1398,527,1376.8043,494.44705,1420.3953,561.2621
1398,527,1376.8043,494.44705,1420.3953,561.2621
1266,287,1255.0682,273.41586,1277.3872,302.1071
1296,301,1270.1599,275.9245,1322.1796,326.97882
1291,264,1278.2401,252.6662,1305.6926,275.51727
1257,255,1247.991,245.08849,1267.1937,265.78647
1526,257,1492.1146,230.78702,1561.6608,283.26
518,542,470.41528,504.2104,565.8556,579.91425
603,430,568.07794,400.36032,637.9537,460.0493
1794,349,1752.5115,326.2642,1836.826,373.5969
211,993,96.70206,907.8731,325.63882,1078.196
905,309,886.4883,295.60483,924.5171,323.23746
1188,335,1169.1243,319.23572,1208.139,350.96848
1117,286,1100.4944,275.01617,1134.5695,298.6583
961,542,914.0657,492.2987,1008.6416,593.6321
1544,261,1514.5109,244.59349,1575.0173,277.77115
922,265,908.8966,257.26776,936.9066,274.09396
961,543,913.86804,492.36948,1008.7158,593.76044
1415,224,1395.131,213.59026,1436.371,235.79222
1198,259,1186.591,250.88628,1210.4424,268.19724
895,169,857.17505,151.03203,933.5823,188.24335
1340,212,1325.5072,203.84218,1354.5652,221.97147
1276,308,1260.7406,299.5035,1292.321,318.37042
211,992,96.76802,907.6208,325.65295,1078.1232
970,310,963.9825,299.2655,977.8618,322.0665
1377,213,1361.89,202.29202,1393.573,224.04587
1255,265,1242.9753,257.03687,1267.9374,274.60745
1545,262,1515.7399,245.09605,1576.0453,279.64508
1273,305,1254.2596,293.02524,1293.4391,317.18692
1263,730,1184.6958,671.3487,1342.848,789.8421
1726,470,1673.2227,438.8577,1779.0251,502.376
1852,703,1783.1589,642.3687,1921.9756,765.51544
614,404,569.6519,350.8814,659.70026,457.39737
1258,436,1218.3313,407.00232,1297.873,466.19373
439,597,359.74484,507.0039,518.6953,687.0004
885,373,860.6659,350.20703,909.3518,397.50214
1156,954,1054.0925,862.25073,1258.9482,1046.7838
1165,324,1144.8524,309.64578,1186.3638,338.46933
971,310,955.1047,296.5888,988.3387,324.0405
850,279,832.3176,269.35846,867.8115,289.75873
1653,683,1549.136,600.938,1757.032,765.7496
936,292,915.50793,280.6098,957.90704,304.83725
1653,683,1549.7891,600.569,1756.3179,766.1264
985,275,971.3742,266.45895,999.81384,283.55792
1053,258,1039.1729,250.25151,1067.8853,266.58612
1334,211,1318.2637,200.78793,1351.6448,221.66583
1156,954,1052.9174,862.52655,1259.2026,1046.2501
1371,211,1350.2747,201.68048,1392.8876,221.15175
931,498,891.2616,467.5339,971.0357,528.50946
1306,473,1259.3992,435.4493,1352.603,510.71603
1752,658,1666.3577,605.4412,1838.1698,711.4295
1458,494,1407.2382,461.12582,1509.5619,526.9933
1289,400,1256.1495,376.97092,1322.9832,423.79016
885,362,861.3418,345.14566,909.67694,379.82367
653,374,624.645,351.91675,681.83844,396.40588
1173,383,1143.189,362.8805,1204.1569,404.60495
1471,993,1337.3276,909.26013,1605.5325,1078.7277
29,566,0.7181967,514.031,58.908195,618.98004
765,305,746.4842,293.22723,784.1487,318.38675
979,322,960.1781,307.4545,998.7138,337.83194
489,557,434.1604,503.26135,544.37476,611.3408
489,557,434.14145,503.88904,544.582,611.3621
946,284,927.47144,271.63455,966.0366,297.18887
921,311,905.751,300.35312,937.07355,322.89227
945,276,925.25085,261.1847,966.4456,292.13403
1110,287,1088.2902,273.27393,1132.0789,301.2236
1105,293,1084.1857,277.26166,1127.3624,310.3946
996,267,983.2456,257.782,1009.052,277.2082
284,718,255.71126,674.56036,313.35446,761.9867
284,715,255.30075,668.6899,313.65094,762.22406
1160,329,1141.877,320.21848,1178.6176,338.5838
1215,265,1199.4761,255.84178,1230.5962,275.7122
48,479,-0.2631364,431.33118,98.04595,528.33984
1023,424,990.9894,400.26874,1055.9086,448.49103
1721,467,1668.9717,437.68665,1774.1143,497.67276
1584,568,1515.8655,521.5324,1652.8352,615.6403
898,399,868.78925,378.65344,927.77814,419.49017
484,238,458.8463,222.9266,511.0611,253.99815
